scenario_boats_1_geopos_latitude,boats_1_safetyradius,min_ttc,max_ttc_metric,cri_metric,dcpa,tcpa,ship_domain_overlap
0.005399999999999992,1000,0.0,100.0,0.914108355305225,44.22990644820156,0.1979353790589694,0.08104192735343384
0.005399999999999992,100,792.9352696196066,0.0,0.914108355305225,44.22990644820156,0.1979353790589694,0.08104192735343384
-6.938893903907228e-18,550,0.0,100.0,0.9785595727604731,10.751049347692886,4.757752480721429e-14,0.0
-6.938893903907228e-18,460,0.0,100.0,0.9785595727604731,10.751049347692886,4.757752480721429e-14,0.0
-6.938893903907228e-18,190,0.0,100.0,0.9785595727604731,10.751049347692886,4.757752480721429e-14,0.0
-6.938893903907228e-18,1000,0.0,100.0,0.9785595727604731,10.751049347692886,4.757752480721429e-14,0.0
-6.938893903907228e-18,100,0.0,100.0,0.9785595727604731,10.751049347692886,4.757752480721429e-14,0.0
-0.027,910,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,820,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,730,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,640,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,550,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,190,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,280,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,100,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,1000,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,370,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.027,460,,0.0,0.914108355305225,107.26615607298645,0.19785311173030476,0.08104192735343384
-0.0216,820,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,910,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,640,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,730,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,550,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
-0.0216,460,,0.0,0.914108355305225,107.26615607298645,0.19788396197787148,0.08104192735343384
